sgan,type,suburb,size,length,critical,environment,laid date,block number,trunk,source
10078147,PVC,BULLA,100,0.001951835,4,1,19860101,1,1,BULLA
10078162,PVC,BULLA,100,0.001199998,4,1,19860101,1,1,BULLA
10078165,PVC,BULLA,100,0.071384614,4,1,19860101,1,1,BULLA
10078177,PVC,BULLA,100,0.07332854400000001,4,1,19860101,1,1,BULLA
10078179,PVC,BULLA,100,0.128442355,4,1,19860101,1,1,BULLA
10101537,PVC,SUNBURY,100,0.109810764,4,1,19920101,1,1,SUNBURY
10101539,PVC,SUNBURY,100,0.001580069,4,1,19920101,1,1,SUNBURY
10101556,PVC,SUNBURY,100,0.005574776,4,1,19920101,1,1,SUNBURY
10101559,PVC,SUNBURY,100,0.025867792999999997,4,1,19920101,1,1,SUNBURY
11223259,PVC,SUNBURY,100,0.0042999909999999995,4,1,20030101,1,1,SUNBURY
11223276,PVC,SUNBURY,100,0.106237038,4,1,20030101,1,1,SUNBURY
11223277,PVC,SUNBURY,100,0.024356837000000003,4,1,20030101,1,1,SUNBURY
11223279,PVC,SUNBURY,100,0.001000005,4,1,20030101,1,1,SUNBURY
11223281,DICL,SUNBURY,100,0.016000074,4,1,20030101,1,1,SUNBURY
11223283,PVC,SUNBURY,100,0.086300396,4,1,20030101,1,1,SUNBURY
11223284,PVC,SUNBURY,100,0.062322808,4,1,20030101,1,1,SUNBURY
11223293,PVC,SUNBURY,100,0.0010003339999999999,4,1,20030101,1,1,SUNBURY
11223445,PVC,ROCKBANK,100,0.162988115,4,1,20030101,1,1,ROCKBANK
11223441,DICL,ROCKBANK,100,0.022198605,4,1,19880101,1,1,ROCKBANK
11223443,DICL,ROCKBANK,100,0.014303237,4,1,19880101,1,1,ROCKBANK
11055968,AC,SUNBURY,225,0.009975751,3,1,19640101,1,1,SUNBURY
11223880,DICL,SUNBURY,100,0.012013262,4,1,20030101,1,1,SUNBURY
11223882,PVC,SUNBURY,100,0.02668458,4,1,20030101,1,1,SUNBURY
11216431,PVC,LANCEFIELD,100,0.013065676000000002,4,1,19990101,1,1,LANCEFIELD
11216555,AC,MELTON,100,0.044604545999999995,4,1,19710101,1,1,MELTON
11216556,AC,MELTON,100,0.166465319,4,1,19710101,1,1,MELTON
11216558,AC,MELTON,100,0.06532774,4,1,19710101,1,1,MELTON
11216552,AC,MELTON,100,0.057999669000000004,4,1,19710101,1,1,MELTON
11216553,AC,MELTON,100,0.002645783,4,1,19710101,1,1,MELTON
11217302,PVC,SUNBURY,100,0.04323811,4,1,20030101,1,1,SUNBURY
11217308,DICL,SUNBURY,100,0.016873221,4,1,20030101,1,1,SUNBURY
11217310,PVC,SUNBURY,100,0.078280533,4,1,20030101,1,1,SUNBURY
11217312,PVC,SUNBURY,100,0.00620004,4,1,20030101,1,1,SUNBURY
10101875,PVC,SUNBURY,100,0.01708045,4,1,19940101,1,1,SUNBURY
10101876,PVC,SUNBURY,100,0.002080629,4,1,19940101,1,1,SUNBURY
10101256,PVC,SUNBURY,100,0.029702854,4,1,19780101,1,1,SUNBURY
10101260,PVC,SUNBURY,100,0.032491501,4,1,19780101,1,1,SUNBURY
10101271,PVC,SUNBURY,100,0.038535265,4,1,19780101,1,1,SUNBURY
10101275,PVC,SUNBURY,100,0.024757277999999997,4,1,19780101,1,1,SUNBURY
10101277,PVC,SUNBURY,100,0.034735931,4,1,19780101,1,1,SUNBURY
10101278,PVC,SUNBURY,100,0.042116662,4,1,19780101,1,1,SUNBURY
10101280,PVC,SUNBURY,100,0.002914005,4,1,19780101,1,1,SUNBURY
10101284,PVC,SUNBURY,100,0.031273962999999995,4,1,19780101,1,1,SUNBURY
10101285,PVC,SUNBURY,100,0.038508877999999996,4,1,19780101,1,1,SUNBURY
10101289,PVC,SUNBURY,100,0.04662797900000001,4,1,19780101,1,1,SUNBURY
10101291,CICL,SUNBURY,100,0.010840458999999998,4,1,19780101,1,1,SUNBURY
10101293,PVC,SUNBURY,100,0.025674282000000003,4,1,19780101,1,1,SUNBURY
10091663,CI,SUNBURY,100,0.022879721000000002,4,1,19800101,1,1,SUNBURY
10091664,AC,SUNBURY,100,0.001180311,4,1,19800101,1,1,SUNBURY
10091665,AC,SUNBURY,100,0.037681042000000005,4,1,19800101,1,1,SUNBURY
10091674,PVC,SUNBURY,100,0.00207347,4,1,19800101,1,1,SUNBURY
10091675,AC,SUNBURY,100,0.007632644,4,1,19800101,1,1,SUNBURY
10076705,PVC,SUNBURY,100,0.001000002,4,1,20020101,1,1,SUNBURY
10084500,AC,SUNBURY,100,0.005516561999999999,4,1,19650101,1,1,SUNBURY
10084501,AC,SUNBURY,100,0.001993386,4,1,19650101,1,1,SUNBURY
10084503,AC,SUNBURY,100,0.041902775,4,1,19650101,1,1,SUNBURY
10084505,AC,SUNBURY,100,0.07500129400000001,4,1,19650101,1,1,SUNBURY
10084548,OTHER,SUNBURY,100,0.026380342,4,1,19650101,1,1,SUNBURY
10084549,AC,SUNBURY,100,0.004777931,4,1,19650101,1,1,SUNBURY
10102376,AC,SUNBURY,100,0.00200347,4,1,19620101,1,1,SUNBURY
10102378,AC,SUNBURY,100,0.003336198,4,1,19620101,1,1,SUNBURY
10102379,AC,SUNBURY,100,0.001039026,4,1,19620101,1,1,SUNBURY
10102380,AC,SUNBURY,100,0.055451151,4,1,19620101,1,1,SUNBURY
10102382,AC,SUNBURY,100,0.057498216,4,1,19620101,1,1,SUNBURY
11269132,PVC,MELTON WEST,100,0.06547009599999999,4,1,20030101,1,1,MELTON WEST
11269135,PVC,MELTON WEST,100,0.000550109,4,1,20030101,1,1,MELTON WEST
11269137,DICL,MELTON WEST,100,0.01875001,4,1,20030101,1,1,MELTON WEST
11269139,PVC,MELTON WEST,100,0.006768997,4,1,20030101,1,1,MELTON WEST
11269143,PVC,MELTON WEST,100,0.0026068610000000002,4,1,20030101,1,1,MELTON WEST
11269145,PVC,MELTON WEST,100,0.013578546,4,1,20030101,1,1,MELTON WEST
11269147,PVC,MELTON WEST,100,0.102853813,4,1,20030101,1,1,MELTON WEST
11311154,PVC,SUNBURY,100,0.0010000060000000001,4,1,20021201,1,1,SUNBURY
11311156,PVC,SUNBURY,100,0.002800173,4,1,20021201,1,1,SUNBURY
11311158,DICL,SUNBURY,100,0.019101181999999998,4,1,20021201,1,1,SUNBURY
11311160,PVC,SUNBURY,100,0.073949954,4,1,20021201,1,1,SUNBURY
11311162,PVC,SUNBURY,100,0.20000089899999998,4,1,20021201,1,1,SUNBURY
11311168,PVC,SUNBURY,100,0.200001029,4,1,20021201,1,1,SUNBURY
11311172,PVC,SUNBURY,100,0.246399187,4,1,20021201,1,1,SUNBURY
11311233,PVC,SUNBURY,100,0.051100103,4,1,20021201,1,1,SUNBURY
11311235,PVC,SUNBURY,100,0.016185282,4,1,20021201,1,1,SUNBURY
11311237,PVC,SUNBURY,100,0.001290312,4,1,20021201,1,1,SUNBURY
11311240,PVC,SUNBURY,100,0.001593038,4,1,20021201,1,1,SUNBURY
10093515,DICL,SUNBURY,100,0.015143443999999999,4,1,19900101,1,1,SUNBURY
10093516,DICL,SUNBURY,100,0.004304954000000001,4,1,19900101,1,1,SUNBURY
10101561,PVC,SUNBURY,100,0.0464504,4,1,19920101,1,1,SUNBURY
10101562,DICL,SUNBURY,100,0.012611906,4,1,19920101,1,1,SUNBURY
10101565,PVC,SUNBURY,100,0.041391368,4,1,19920101,1,1,SUNBURY
10101570,PVC,SUNBURY,100,0.0029050440000000003,4,1,19920101,1,1,SUNBURY
10101572,DICL,SUNBURY,100,0.014084243,4,1,19920101,1,1,SUNBURY
10101574,PVC,SUNBURY,100,0.057064692,4,1,19920101,1,1,SUNBURY
10101575,PVC,SUNBURY,100,0.059216461,4,1,19920101,1,1,SUNBURY
10091771,PVC,SUNBURY,100,0.08810726,4,1,20020101,1,1,SUNBURY
10091798,PVC,SUNBURY,100,0.111947511,4,1,20020101,1,1,SUNBURY
10091824,PVC,SUNBURY,100,0.071000509,4,1,20020101,1,1,SUNBURY
10091855,PVC,SUNBURY,100,0.003800027,4,1,20020101,1,1,SUNBURY
10091873,PVC,SUNBURY,100,0.019355612,4,1,20020101,1,1,SUNBURY
10091773,AC,SUNBURY,100,0.096083882,4,2,19660101,2,2,SUNBURY
10091857,AC,SUNBURY,100,0.051717553,4,2,19660101,2,2,SUNBURY
10091864,AC,SUNBURY,100,0.12349893,4,2,19660101,2,2,SUNBURY
10091907,AC,SUNBURY,100,0.134568796,4,2,19660101,2,2,SUNBURY
10091921,AC,SUNBURY,100,0.003936897,4,2,19660101,2,2,SUNBURY
10091923,AC,SUNBURY,100,0.014035868,4,2,19660101,2,2,SUNBURY
10091924,AC,SUNBURY,100,0.125420674,4,2,19660101,2,2,SUNBURY
10091970,AC,SUNBURY,100,0.079077095,4,2,19660101,2,2,SUNBURY
10091971,AC,SUNBURY,100,0.013427838000000001,4,2,19660101,2,2,SUNBURY
10091973,AC,SUNBURY,100,0.039649394,4,2,19660101,2,2,SUNBURY
10101877,PVC,SUNBURY,100,0.060851865,4,1,19940101,1,1,SUNBURY
10101880,DICL,SUNBURY,100,0.010890706000000002,4,1,19940101,1,1,SUNBURY
10101881,PVC,SUNBURY,100,0.052720042,4,1,19940101,1,1,SUNBURY
10101885,PVC,SUNBURY,100,0.002262047,4,1,19940101,1,1,SUNBURY
10101893,PVC,SUNBURY,100,0.080165581,4,1,19940101,1,1,SUNBURY
10101896,PVC,SUNBURY,100,0.06983225400000001,4,1,19940101,1,1,SUNBURY
10101897,DICL,SUNBURY,100,0.011438701,4,1,19940101,1,1,SUNBURY
10101899,PVC,SUNBURY,100,0.0018145770000000002,4,1,19940101,1,1,SUNBURY
10101900,PVC,SUNBURY,100,0.05601638900000001,4,1,19940101,1,1,SUNBURY
10101901,PVC,SUNBURY,100,0.002905172,4,1,19940101,1,1,SUNBURY
10101903,PVC,SUNBURY,100,0.0035513140000000003,4,1,19940101,1,1,SUNBURY
10101906,PVC,SUNBURY,100,0.037975097,4,1,19940101,1,1,SUNBURY
10101907,PVC,SUNBURY,100,0.0034269490000000003,4,1,19940101,1,1,SUNBURY
10101909,PVC,SUNBURY,100,0.0025198729999999997,4,1,19940101,1,1,SUNBURY
10101951,PVC,SUNBURY,100,0.07714910000000001,4,1,19940101,1,1,SUNBURY
10101952,PVC,SUNBURY,100,0.023911647999999997,4,1,19940101,1,1,SUNBURY
10102034,PVC,SUNBURY,100,0.035210637999999995,4,1,19780101,1,1,SUNBURY
10102032,PVC,SUNBURY,100,0.001286155,4,1,19780101,1,1,SUNBURY
10102035,PVC,SUNBURY,100,0.041836114,4,1,19780101,1,1,SUNBURY
10102038,PVC,SUNBURY,100,0.031355572000000005,4,1,19780101,1,1,SUNBURY
10102041,CICL,SUNBURY,100,0.014740931,4,1,19780101,1,1,SUNBURY
10102044,PVC,SUNBURY,100,0.032763815,4,1,19780101,1,1,SUNBURY
10102046,PVC,SUNBURY,100,0.003472401,4,1,19780101,1,1,SUNBURY
10102060,PVC,SUNBURY,100,0.009719792,4,1,19780101,1,1,SUNBURY
10084552,AC,SUNBURY,100,0.0011754460000000001,4,1,19650101,1,1,SUNBURY
10084555,OTHER,SUNBURY,100,0.001485375,4,1,19650101,1,1,SUNBURY
10084558,AC,SUNBURY,100,0.033369072,4,1,19650101,1,1,SUNBURY
10084561,AC,SUNBURY,100,0.100063076,4,1,19650101,1,1,SUNBURY
10084567,AC,SUNBURY,100,0.12939092800000002,4,1,19620101,1,1,SUNBURY
10084568,AC,SUNBURY,100,0.074318077,4,1,19620101,1,1,SUNBURY
10084572,AC,SUNBURY,100,0.0014419139999999999,4,1,19620101,1,1,SUNBURY
10084574,AC,SUNBURY,100,0.030267715,4,1,19620101,1,1,SUNBURY
10084576,AC,SUNBURY,100,0.086586896,4,1,19620101,1,1,SUNBURY
10084577,AC,SUNBURY,100,0.0032007059999999998,4,1,19620101,1,1,SUNBURY
10084585,AC,SUNBURY,100,0.046461788,4,1,19620101,1,1,SUNBURY
10084586,PVC,SUNBURY,100,0.005961699,4,1,19620101,1,1,SUNBURY
10084593,AC,SUNBURY,100,0.008708869000000001,4,1,19620101,1,1,SUNBURY
10084595,AC,SUNBURY,100,0.001088011,4,1,19620101,1,1,SUNBURY
10084596,AC,SUNBURY,100,0.125810237,4,1,19620101,1,1,SUNBURY
11337333,PVC,SUNBURY,100,0.011202547,4,1,20040714,1,1,SUNBURY
11337339,PVC,SUNBURY,100,0.006702296,4,1,20040714,1,1,SUNBURY
11337343,DICL,SUNBURY,100,0.011000088,4,1,20040714,1,1,SUNBURY
11337345,PVC,SUNBURY,100,0.008670642,4,1,20040714,1,1,SUNBURY
11337347,PVC,SUNBURY,100,0.026049882000000003,4,1,20040714,1,1,SUNBURY
10102600,AC,SUNBURY,100,0.0024724829999999997,4,1,19620101,1,1,SUNBURY
10102601,AC,SUNBURY,100,0.081188418,4,1,19620101,1,1,SUNBURY
10102636,AC,SUNBURY,100,0.000681234,4,1,19710101,1,1,SUNBURY
10102634,AC,SUNBURY,100,0.030587451,4,1,19710101,1,1,SUNBURY
10102637,AC,SUNBURY,100,0.0024647189999999998,4,1,19710101,1,1,SUNBURY
10102639,AC,SUNBURY,100,0.045119216,4,1,19710101,1,1,SUNBURY
10093518,PVC,SUNBURY,100,0.04735546,4,1,19900101,1,1,SUNBURY
10093519,DICL,SUNBURY,100,0.005804844,4,1,19900101,1,1,SUNBURY
10093521,PVC,SUNBURY,100,0.002616655,4,1,19900101,1,1,SUNBURY
10093522,PVC,SUNBURY,100,0.120004678,4,1,19900101,1,1,SUNBURY
10093524,PVC,SUNBURY,100,0.062179705999999994,4,1,19900101,1,1,SUNBURY
10093537,DICL,SUNBURY,100,0.025182131,4,1,19890101,1,1,SUNBURY
10079804,PVC,BULLA,100,0.0024842510000000003,4,1,19760101,1,1,BULLA
10079810,AC,BULLA,100,0.011623602,4,1,19750101,1,1,BULLA
10079812,PVC,BULLA,100,0.0030378609999999998,4,1,19850101,1,1,BULLA
10079813,PVC,BULLA,100,0.002808957,4,1,19850101,1,1,BULLA
10079815,PVC,BULLA,100,0.037044649,4,1,19850101,1,1,BULLA
10086465,PVC,RIDDELLS CREEK,100,0.018813425,4,1,19870101,1,1,RIDDELLS CREEK
10086467,PVC,RIDDELLS CREEK,100,0.002855183,4,1,19870101,1,1,RIDDELLS CREEK
10086577,PVC,SUNBURY,100,0.090100616,4,1,20020101,1,1,SUNBURY
10086557,PVC,SUNBURY,100,0.0035718390000000003,4,1,20020101,1,1,SUNBURY
10086559,PVC,SUNBURY,100,0.00241772,4,1,20020101,1,1,SUNBURY
10086561,PVC,SUNBURY,100,0.001634209,4,1,20020101,1,1,SUNBURY
10086563,PVC,SUNBURY,100,0.12023969999999999,4,1,20020101,1,1,SUNBURY
10086668,PVC,GISBORNE,100,0.000502705,4,1,19970101,1,1,GISBORNE
10086721,AC,GISBORNE,100,0.00234803,4,1,19550101,1,1,GISBORNE
10086723,AC,GISBORNE,100,0.000600078,4,1,19550101,1,1,GISBORNE
10087148,AC,LANCEFIELD,100,0.135036196,4,1,19640101,1,1,LANCEFIELD
10087149,PVC,LANCEFIELD,100,0.013113416000000001,4,1,19900101,1,1,LANCEFIELD
10087150,PVC,LANCEFIELD,100,0.002271159,4,1,19900101,1,1,LANCEFIELD
10091974,AC,SUNBURY,100,0.018472534,4,1,19660101,1,1,SUNBURY
10091975,AC,SUNBURY,100,0.075289269,4,1,19660101,1,1,SUNBURY
10091988,AC,SUNBURY,100,0.009414752,4,1,19660101,1,1,SUNBURY
10091989,AC,SUNBURY,100,0.004030108,4,1,19660101,1,1,SUNBURY
10091990,AC,SUNBURY,100,0.0015118010000000001,4,1,19660101,1,1,SUNBURY
10092037,AC,SUNBURY,150,0.011884326,4,1,19660101,1,1,SUNBURY
10068012,PVC,SUNBURY,100,0.188086339,4,1,19830101,1,1,SUNBURY
10085604,PVC,SUNBURY,100,0.024842761,4,1,19850101,1,1,SUNBURY
10085640,PVC,SUNBURY,100,0.003706956,4,1,19850101,1,1,SUNBURY
10085642,PVC,SUNBURY,100,0.105152035,4,1,19850101,1,1,SUNBURY
10095548,AC,SUNBURY,100,0.016309693,4,1,19690101,1,1,SUNBURY
10095549,AC,SUNBURY,100,0.002309107,4,1,19690101,1,1,SUNBURY
10095551,AC,SUNBURY,100,0.08111815,4,1,19690101,1,1,SUNBURY
10095553,AC,SUNBURY,100,0.112771232,4,1,19690101,1,1,SUNBURY
10095554,AC,SUNBURY,100,0.109962727,4,1,19690101,1,1,SUNBURY
10095769,PVC,SUNBURY,100,0.0066440990000000005,4,1,19760101,1,1,SUNBURY
10095673,DICL,SUNBURY,100,0.006559621999999999,4,1,19760101,1,1,SUNBURY
10091289,PVC,SUNBURY,100,0.000655373,4,1,20020101,1,1,SUNBURY
10091292,DICL,SUNBURY,100,0.01624434,4,1,20020101,1,1,SUNBURY
10091092,PVC,SUNBURY,100,0.03037573,4,1,19770101,1,1,SUNBURY
10094897,PVC,SUNBURY,100,0.099820724,4,1,20020101,1,1,SUNBURY
10102062,PVC,SUNBURY,100,0.0031564490000000004,4,1,19780101,1,1,SUNBURY
10092191,AC,SUNBURY,100,0.001228645,4,1,19690101,1,1,SUNBURY
10092192,AC,SUNBURY,100,0.019050623,4,1,19690101,1,1,SUNBURY
10092195,AC,SUNBURY,100,0.07240919,4,1,19710101,1,1,SUNBURY
10092201,AC,SUNBURY,100,0.10645216,4,1,19660101,1,1,SUNBURY
10092203,AC,SUNBURY,100,0.004024163,4,1,19660101,1,1,SUNBURY
10092243,AC,SUNBURY,100,0.19575571,4,1,19660101,1,1,SUNBURY
10092245,AC,SUNBURY,100,0.003858188,4,1,19660101,1,1,SUNBURY
10092246,AC,SUNBURY,100,0.093521051,4,1,19660101,1,1,SUNBURY
10092248,AC,SUNBURY,100,0.024807316,4,1,19670101,1,1,SUNBURY
10092251,AC,SUNBURY,100,0.002271758,4,1,19670101,1,1,SUNBURY
10092253,AC,SUNBURY,100,0.116593321,4,1,19670101,1,1,SUNBURY
10092255,AC,SUNBURY,100,0.016886593000000002,4,1,19690101,1,1,SUNBURY
10091741,AC,SUNBURY,100,0.06657641,4,2,19660101,2,2,SUNBURY
10086273,PVC,SUNBURY,100,0.13368361,4,1,19760101,1,1,SUNBURY
10090655,CICL,SUNBURY,100,0.01795993,4,1,19770101,1,1,SUNBURY
10090664,CICL,SUNBURY,100,0.018956705,4,1,19770101,1,1,SUNBURY
10090667,PVC,SUNBURY,100,0.061129447,4,1,19770101,1,1,SUNBURY
10090668,PVC,SUNBURY,100,0.056800509000000006,4,1,19770101,1,1,SUNBURY
10090670,PVC,SUNBURY,100,0.020116044,4,1,19770101,1,1,SUNBURY
10090671,PVC,SUNBURY,100,0.060767465,4,1,19770101,1,1,SUNBURY
10090713,PVC,SUNBURY,100,0.008398895,4,1,19770101,1,1,SUNBURY
10090716,PVC,SUNBURY,100,0.074447022,4,1,19770101,1,1,SUNBURY
10090717,PVC,SUNBURY,100,0.058254195999999994,4,1,19770101,1,1,SUNBURY
11319732,PVC,ROMSEY,100,0.00100001,4,1,20031101,1,1,ROMSEY
11319734,PVC,ROMSEY,100,0.075942998,4,1,20031101,1,1,ROMSEY
11339647,PVC,SUNBURY,100,0.03609746,4,1,20040601,1,1,SUNBURY
11339649,DICL,SUNBURY,100,0.011115799999999999,4,1,20040601,1,1,SUNBURY
11339651,PVC,SUNBURY,100,0.001013097,4,1,20040601,1,1,SUNBURY
11339653,PVC,SUNBURY,100,0.06778042,4,1,20040601,1,1,SUNBURY
11163877,PVC,SUNBURY,100,0.178000553,4,1,20030101,1,1,SUNBURY
11163894,DICL,SUNBURY,100,0.01100004,4,1,20030101,1,1,SUNBURY
11164135,PVC,SUNBURY,100,0.005335149,4,1,20030101,1,1,SUNBURY
11164145,PVC,SUNBURY,100,0.034201025,4,1,20030101,1,1,SUNBURY
11174175,PVC,NEW GISBORNE,100,0.001000011,4,1,20030101,1,1,NEW GISBORNE
11174259,DICL,NEW GISBORNE,100,0.015600142,4,1,20030101,1,1,NEW GISBORNE
11179320,AC,MELTON,100,0.0010000089999999998,4,1,19690101,1,1,MELTON
11179679,PVC,SUNBURY,100,0.010429003000000001,4,1,19840101,1,1,SUNBURY
11052980,AC,PLUMPTON,100,0.233236494,4,1,19420101,1,1,PLUMPTON
11052982,AC,PLUMPTON,100,0.22000049,4,1,19420101,1,1,PLUMPTON
11052803,AC,DIGGERS REST,100,0.104292219,4,2,19420101,2,2,DIGGERS REST
11059898,DICL,ROMSEY,100,0.002357031,4,1,20030101,1,1,ROMSEY
11059900,PVC,ROMSEY,100,0.005300024,4,1,20030101,1,1,ROMSEY
11059927,PVC,ROMSEY,100,0.065100298,4,1,20030101,1,1,ROMSEY
11059929,PE,ROMSEY,100,0.002800013,4,1,20030101,1,1,ROMSEY
10103617,AC,SUNBURY,100,0.0016232579999999998,4,1,19620101,1,1,SUNBURY
10115289,AC,SUNBURY,100,0.001205579,4,1,19740101,1,1,SUNBURY
10115291,AC,SUNBURY,100,0.001714689,4,1,19730101,1,1,SUNBURY
10115293,PVC,SUNBURY,100,0.00572208,4,1,19820101,1,1,SUNBURY
10115295,PVC,SUNBURY,100,0.010864107,4,1,19820101,1,1,SUNBURY
10115298,AC,SUNBURY,100,0.065415343,4,1,19740101,1,1,SUNBURY
10115299,AC,SUNBURY,100,0.027816321,4,1,19740101,1,1,SUNBURY
10115302,AC,SUNBURY,100,0.026683607999999998,4,1,19740101,1,1,SUNBURY
10115308,PVC,SUNBURY,100,0.001731486,4,1,19820101,1,1,SUNBURY
10115312,PVC,SUNBURY,100,0.001945186,4,1,19820101,1,1,SUNBURY
10115313,PVC,SUNBURY,100,0.003181254,4,1,19820101,1,1,SUNBURY
10115315,PVC,SUNBURY,100,0.033742267,4,1,19820101,1,1,SUNBURY
10115317,PVC,SUNBURY,100,0.027194522000000002,4,1,19780101,1,1,SUNBURY
10119447,PVC,GISBORNE,100,0.030000193999999997,4,1,20020101,1,1,GISBORNE
10119449,PVC,GISBORNE,100,0.00610004,4,1,20020101,1,1,GISBORNE
10121098,PVC,RIDDELLS CREEK,100,0.06074229,4,1,19870101,1,1,RIDDELLS CREEK
10121099,PVC,RIDDELLS CREEK,100,0.029869088999999998,4,1,19870101,1,1,RIDDELLS CREEK
10121106,AC,RIDDELLS CREEK,100,0.102028257,4,1,19750101,1,1,RIDDELLS CREEK
11536041,DICL,KURUNJANG,100,0.011004036000000002,4,1,20050504,1,1,KURUNJANG
2803229,PVC,DIGGERS REST,100,0.057993257,4,1,19770101,1,1,DIGGERS REST
2803231,PVC,DIGGERS REST,100,0.0038346509999999997,4,1,19770101,1,1,DIGGERS REST
2803233,PVC,DIGGERS REST,100,0.0024625999999999997,4,1,19770101,1,1,DIGGERS REST
2797500,AC,WOODEND,100,0.082718919,4,1,19740101,1,1,WOODEND
2797482,AC,WOODEND,100,0.106294559,4,1,19700101,1,1,WOODEND
2797501,PVC,WOODEND,100,0.001999995,4,1,19860101,1,1,WOODEND
2797507,PVC,WOODEND,100,0.052510512,4,1,19860101,1,1,WOODEND
11209361,AC,MADDINGLEY,100,0.0032970190000000004,4,1,19520101,1,1,MADDINGLEY
11209570,AC,MADDINGLEY,100,0.001300067,4,1,19520101,1,1,MADDINGLEY
11209574,AC,MADDINGLEY,100,0.004999964,4,1,19520101,1,1,MADDINGLEY
11209576,AC,MADDINGLEY,100,0.0035908470000000003,4,1,19520101,1,1,MADDINGLEY
11209579,PVC,MADDINGLEY,100,0.000728547,4,1,20030101,1,1,MADDINGLEY
11209581,PVC,MADDINGLEY,100,0.003910761,4,1,20030101,1,1,MADDINGLEY
11209584,PVC,MADDINGLEY,100,0.005785644,4,1,20030101,1,1,MADDINGLEY
11209587,PVC,MADDINGLEY,100,0.005511678000000001,4,1,20030101,1,1,MADDINGLEY
11209591,PVC,MADDINGLEY,100,0.083534105,4,1,20030101,1,1,MADDINGLEY
11209597,PVC,MADDINGLEY,100,0.034999954,4,1,20030101,1,1,MADDINGLEY
11209599,PVC,MADDINGLEY,100,0.035873871,4,1,20030101,1,1,MADDINGLEY
10117581,PVC,KURUNJANG,100,0.040470637999999996,4,1,20020101,1,1,KURUNJANG
10117583,PVC,KURUNJANG,100,0.05185844,4,1,20020101,1,1,KURUNJANG
10117588,PVC,KURUNJANG,100,0.113313863,4,1,20020101,1,1,KURUNJANG
10117604,DICL,KURUNJANG,100,0.02200006,4,1,20020101,1,1,KURUNJANG
10117613,PVC,KURUNJANG,100,0.001,4,1,20020101,1,1,KURUNJANG
11180874,AC,MELTON,100,0.004224446,4,1,19700101,1,1,MELTON
11183968,PVC,NEW GISBORNE,100,0.0036000690000000004,4,1,20030101,1,1,NEW GISBORNE
11183970,DICL,NEW GISBORNE,100,0.016435599999999998,4,1,20030101,1,1,NEW GISBORNE
11183975,PVC,GISBORNE,100,0.05000075,4,1,20030101,1,1,GISBORNE
11183977,PVC,GISBORNE,100,0.045500682,4,1,20030101,1,1,GISBORNE
11184051,PVC,MADDINGLEY,100,0.09090709400000001,4,1,20030101,1,1,MADDINGLEY
11184059,PVC,MADDINGLEY,100,0.040762189,4,1,20030101,1,1,MADDINGLEY
11184063,DICL,MADDINGLEY,100,0.016500109,4,1,20030101,1,1,MADDINGLEY
11184070,PVC,MADDINGLEY,100,0.039124231,4,1,20030101,1,1,MADDINGLEY
11151108,PVC,KURUNJANG,100,0.008599981,4,1,20030101,1,1,KURUNJANG
11151110,PVC,KURUNJANG,100,0.065000175,4,1,20030101,1,1,KURUNJANG
11151112,PVC,KURUNJANG,100,0.07780021,4,1,20030101,1,1,KURUNJANG
11151114,PVC,KURUNJANG,100,0.008799976999999999,4,1,20030101,1,1,KURUNJANG
11151116,PVC,KURUNJANG,100,0.013981205,4,1,20030101,1,1,KURUNJANG
11151118,PVC,KURUNJANG,100,0.00661191,4,1,20030101,1,1,KURUNJANG
11151120,PVC,KURUNJANG,100,0.061853791,4,1,20030101,1,1,KURUNJANG
11151122,PVC,KURUNJANG,100,0.005799985,4,1,20030101,1,1,KURUNJANG
11151123,PVC,KURUNJANG,100,0.001199997,4,1,20030101,1,1,KURUNJANG
11158146,PVC,SUNBURY,100,0.006223899000000001,4,1,20030101,1,1,SUNBURY
11158156,DICL,SUNBURY,100,0.010999982,4,1,20030101,1,1,SUNBURY
11158165,PVC,SUNBURY,100,0.053903167,4,1,20030101,1,1,SUNBURY
11158172,PVC,SUNBURY,100,0.005925058,4,1,20030101,1,1,SUNBURY
11269342,PVC,KURUNJANG,100,0.052439697,4,1,20030101,1,1,KURUNJANG
11269343,PVC,KURUNJANG,100,0.0010058439999999999,4,1,20030101,1,1,KURUNJANG
11269539,PVC,SUNBURY,100,0.08419917,4,1,20030101,1,1,SUNBURY
11269541,PVC,SUNBURY,100,0.0014003829999999998,4,1,20030101,1,1,SUNBURY
11269788,PVC,TOOLERN VALE,100,0.003788593,4,1,19760101,1,1,TOOLERN VALE
11269790,PVC,TOOLERN VALE,100,0.001502294,4,1,19760101,1,1,TOOLERN VALE
11269795,PVC,TOOLERN VALE,100,0.003816463,4,1,19760101,1,1,TOOLERN VALE
11269797,PVC,TOOLERN VALE,100,0.0015015929999999999,4,1,19760101,1,1,TOOLERN VALE
11269964,AC,KURUNJANG,100,0.061908714000000004,4,1,19790101,1,1,KURUNJANG
11270119,AC,SUNBURY,100,0.004092095,4,1,19720101,1,1,SUNBURY
11270166,DICL,DARLEY,100,0.010499933999999999,4,1,20030101,1,1,DARLEY
11270174,PVC,DARLEY,100,0.035399835,4,1,20030101,1,1,DARLEY
11270180,PVC,DARLEY,100,0.007859332,4,1,20030101,1,1,DARLEY
11270182,PVC,DARLEY,100,0.035128347000000004,4,1,20030101,1,1,DARLEY
